case,path,elapsedMs,value,canonicalValue,unit
baseline,core.powerMw,150000,2706.852893181687,2706.852893181687,MW
baseline,core.powerMw,151000,2706.851937916678,2706.851937916678,MW
baseline,core.powerMw,152000,2706.8510599947203,2706.8510599947203,MW
baseline,core.powerMw,153000,2706.8502553997873,2706.8502553997873,MW
baseline,core.powerMw,154000,2706.849520322836,2706.849520322836,MW
baseline,core.powerMw,155000,2706.848851151133,2706.848851151133,MW
baseline,core.powerMw,156000,2706.8482444581377,2706.8482444581377,MW
baseline,core.powerMw,157000,2706.8476969939024,2706.8476969939024,MW
baseline,core.powerMw,158000,2706.8472056759692,2706.8472056759692,MW
baseline,core.powerMw,159000,2706.8467675807374,2706.8467675807374,MW
baseline,core.powerMw,160000,2706.846379935277,2706.846379935277,MW
baseline,core.powerMw,161000,2706.846040109561,2706.846040109561,MW
baseline,core.powerMw,162000,2706.8457456091005,2706.8457456091005,MW
baseline,core.powerMw,163000,2706.8454940679626,2706.8454940679626,MW
baseline,core.powerMw,164000,2706.8452832421417,2706.8452832421417,MW
baseline,core.powerMw,165000,2706.8451110032775,2706.8451110032775,MW
baseline,core.powerMw,166000,2706.844975332696,2706.844975332696,MW
baseline,core.powerMw,167000,2706.8448743157587,2706.8448743157587,MW
baseline,core.powerMw,168000,2706.844806136499,2706.844806136499,MW
baseline,core.powerMw,169000,2706.8447690725384,2706.8447690725384,MW
baseline,core.powerMw,170000,2706.8447614902666,2706.8447614902666,MW
baseline,core.powerMw,171000,2706.844781840265,2706.844781840265,MW
baseline,core.powerMw,172000,2706.8448286529706,2706.8448286529706,MW
baseline,core.powerMw,173000,2706.8449005345583,2706.8449005345583,MW
baseline,core.powerMw,174000,2706.844996163044,2706.844996163044,MW
baseline,core.powerMw,175000,2706.8451142845774,2706.8451142845774,MW
baseline,core.powerMw,176000,2706.8452537099383,2706.8452537099383,MW
baseline,core.powerMw,177000,2706.845413311199,2706.845413311199,MW
baseline,core.powerMw,178000,2706.8455920185743,2706.8455920185743,MW
baseline,core.powerMw,179000,2706.845788817419,2706.845788817419,MW
baseline,core.powerMw,180000,2706.8460027453916,2706.8460027453916,MW
baseline,core.powerMw,181000,2706.846232889761,2706.846232889761,MW
baseline,core.powerMw,182000,2706.846478384843,2706.846478384843,MW
baseline,core.powerMw,183000,2706.846738409586,2706.846738409586,MW
baseline,core.powerMw,184000,2706.8470121852665,2706.8470121852665,MW
baseline,core.powerMw,185000,2706.8472989733077,2706.8472989733077,MW
baseline,core.powerMw,186000,2706.847598073214,2706.847598073214,MW
baseline,core.powerMw,187000,2706.8479088206086,2706.8479088206086,MW
baseline,core.powerMw,188000,2706.84823058537,2706.84823058537,MW
baseline,core.powerMw,189000,2706.848562769872,2706.848562769872,MW
baseline,core.powerMw,190000,2706.8489048073066,2706.8489048073066,MW
baseline,core.powerMw,191000,2706.8492561600965,2706.8492561600965,MW
baseline,core.powerMw,192000,2706.849616318389,2706.849616318389,MW
baseline,core.powerMw,193000,2706.849984798631,2706.849984798631,MW
baseline,core.powerMw,194000,2706.850361142209,2706.850361142209,MW
